,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5,0.604,0.152,6,-20.893,1,0.0592,0.619,0.0,0.104,0.641,90.026,audio_features,1qiygngWkqtuAqML9d3pLu,spotify:track:1qiygngWkqtuAqML9d3pLu,https://api.spotify.com/v1/tracks/1qiygngWkqtuAqML9d3pLu,https://api.spotify.com/v1/audio-analysis/1qiygngWkqtuAqML9d3pLu,76173,4
6,0.285,0.496,6,-9.839,0,0.0338,0.137,0.409,0.125,0.227,124.441,audio_features,40d4m1eI0erCRKLXz55RtT,spotify:track:40d4m1eI0erCRKLXz55RtT,https://api.spotify.com/v1/tracks/40d4m1eI0erCRKLXz55RtT,https://api.spotify.com/v1/audio-analysis/40d4m1eI0erCRKLXz55RtT,339747,4
7,0.448,0.869,6,-5.627,1,0.039,0.000105,0.0226,0.125,0.676,175.91,audio_features,2muShsusjxQTjqB8P6J7KZ,spotify:track:2muShsusjxQTjqB8P6J7KZ,https://api.spotify.com/v1/tracks/2muShsusjxQTjqB8P6J7KZ,https://api.spotify.com/v1/audio-analysis/2muShsusjxQTjqB8P6J7KZ,194267,4
8,0.715,0.548,11,-6.355,1,0.0535,0.00386,0.00574,0.0752,0.781,99.992,audio_features,3zx6dcYuKX7sYrI1TaDf4y,spotify:track:3zx6dcYuKX7sYrI1TaDf4y,https://api.spotify.com/v1/tracks/3zx6dcYuKX7sYrI1TaDf4y,https://api.spotify.com/v1/audio-analysis/3zx6dcYuKX7sYrI1TaDf4y,205067,4
9,0.741,0.525,1,-7.548,1,0.267,0.106,2.32e-05,0.111,0.446,139.714,audio_features,5ZksJ5xgDBmXi7UuJ1gmQZ,spotify:track:5ZksJ5xgDBmXi7UuJ1gmQZ,https://api.spotify.com/v1/tracks/5ZksJ5xgDBmXi7UuJ1gmQZ,https://api.spotify.com/v1/audio-analysis/5ZksJ5xgDBmXi7UuJ1gmQZ,202027,4
10,0.583,0.64,2,-7.805,1,0.201,0.228,0.0,0.246,0.235,80.012,audio_features,59u0z6KjBCcIraLKM4QkqN,spotify:track:59u0z6KjBCcIraLKM4QkqN,https://api.spotify.com/v1/tracks/59u0z6KjBCcIraLKM4QkqN,https://api.spotify.com/v1/audio-analysis/59u0z6KjBCcIraLKM4QkqN,246373,4
11,0.595,0.48,4,-9.455,0,0.0926,0.081,0.0,0.0938,0.299,145.567,audio_features,0hA6e4cS28ugCR0KW6gZn2,spotify:track:0hA6e4cS28ugCR0KW6gZn2,https://api.spotify.com/v1/tracks/0hA6e4cS28ugCR0KW6gZn2,https://api.spotify.com/v1/audio-analysis/0hA6e4cS28ugCR0KW6gZn2,251973,4
12,0.737,0.633,1,-7.44,1,0.0333,0.0119,0.0,0.12,0.193,101.049,audio_features,3DBWEKT4Unay05we39C8kQ,spotify:track:3DBWEKT4Unay05we39C8kQ,https://api.spotify.com/v1/tracks/3DBWEKT4Unay05we39C8kQ,https://api.spotify.com/v1/audio-analysis/3DBWEKT4Unay05we39C8kQ,241187,4
13,0.673,0.437,9,-11.746,1,0.0325,0.713,0.152,0.117,0.551,104.996,audio_features,1mbuSss0OVqfS00y7yCNCZ,spotify:track:1mbuSss0OVqfS00y7yCNCZ,https://api.spotify.com/v1/tracks/1mbuSss0OVqfS00y7yCNCZ,https://api.spotify.com/v1/audio-analysis/1mbuSss0OVqfS00y7yCNCZ,247455,4
14,0.532,0.819,7,-3.981,1,0.0604,0.0801,1.87e-05,0.265,0.566,170.048,audio_features,3biCP8Epe7TgjzR62RfJ1X,spotify:track:3biCP8Epe7TgjzR62RfJ1X,https://api.spotify.com/v1/tracks/3biCP8Epe7TgjzR62RfJ1X,https://api.spotify.com/v1/audio-analysis/3biCP8Epe7TgjzR62RfJ1X,163749,4
15,0.415,0.728,11,-5.568,0,0.0303,0.000303,0.000106,0.595,0.703,154.992,audio_features,4m3uMuu1gYYjZPtZvTOe6t,spotify:track:4m3uMuu1gYYjZPtZvTOe6t,https://api.spotify.com/v1/tracks/4m3uMuu1gYYjZPtZvTOe6t,https://api.spotify.com/v1/audio-analysis/4m3uMuu1gYYjZPtZvTOe6t,235693,4
16,0.485,0.904,8,-3.48,0,0.0465,0.000775,0.0,0.182,0.898,92.067,audio_features,1EXMtjti643XyQLiGDdki0,spotify:track:1EXMtjti643XyQLiGDdki0,https://api.spotify.com/v1/tracks/1EXMtjti643XyQLiGDdki0,https://api.spotify.com/v1/audio-analysis/1EXMtjti643XyQLiGDdki0,287136,4
17,0.618,0.728,11,-5.405,0,0.0272,0.000178,0.0104,0.572,0.85,115.004,audio_features,4RExr9x20tvTxcAtCVVUJh,spotify:track:4RExr9x20tvTxcAtCVVUJh,https://api.spotify.com/v1/tracks/4RExr9x20tvTxcAtCVVUJh,https://api.spotify.com/v1/audio-analysis/4RExr9x20tvTxcAtCVVUJh,195766,4
18,0.602,0.656,7,-6.754,1,0.027,0.0254,0.0474,0.275,0.625,120.508,audio_features,6Ke1lEwPXx2IlUbJpfpCle,spotify:track:6Ke1lEwPXx2IlUbJpfpCle,https://api.spotify.com/v1/tracks/6Ke1lEwPXx2IlUbJpfpCle,https://api.spotify.com/v1/audio-analysis/6Ke1lEwPXx2IlUbJpfpCle,284587,4
19,0.402,0.772,10,-4.578,1,0.0394,0.953,0.86,0.172,0.748,156.116,audio_features,6eJobiVXF5HQN48BX4spZs,spotify:track:6eJobiVXF5HQN48BX4spZs,https://api.spotify.com/v1/tracks/6eJobiVXF5HQN48BX4spZs,https://api.spotify.com/v1/audio-analysis/6eJobiVXF5HQN48BX4spZs,215780,4
20,0.5,0.723,5,-5.07,0,0.0322,0.713,0.00107,0.107,0.677,101.97,audio_features,5Nt5kpCSEYKci7hyY6yu5I,spotify:track:5Nt5kpCSEYKci7hyY6yu5I,https://api.spotify.com/v1/tracks/5Nt5kpCSEYKci7hyY6yu5I,https://api.spotify.com/v1/audio-analysis/5Nt5kpCSEYKci7hyY6yu5I,282739,4
21,0.797,0.444,9,-7.738,0,0.0411,0.304,0.00126,0.107,0.138,95.035,audio_features,2s4AcE9n80mSHl87lp4gIm,spotify:track:2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/tracks/2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/audio-analysis/2s4AcE9n80mSHl87lp4gIm,219000,4
22,0.717,0.47,8,-7.081,1,0.0478,0.277,0.0,0.104,0.682,96.491,audio_features,02z7THtFYTnqMTe4dPFhvR,spotify:track:02z7THtFYTnqMTe4dPFhvR,https://api.spotify.com/v1/tracks/02z7THtFYTnqMTe4dPFhvR,https://api.spotify.com/v1/audio-analysis/02z7THtFYTnqMTe4dPFhvR,245240,4
23,0.736,0.418,2,-9.507,1,0.0278,0.771,0.352,0.112,0.371,111.983,audio_features,1g3OB3rmIOAaFInwmgn9kA,spotify:track:1g3OB3rmIOAaFInwmgn9kA,https://api.spotify.com/v1/tracks/1g3OB3rmIOAaFInwmgn9kA,https://api.spotify.com/v1/audio-analysis/1g3OB3rmIOAaFInwmgn9kA,191173,4
24,0.542,0.654,5,-5.455,1,0.0311,0.444,0.0,0.117,0.339,78.012,audio_features,0WVOBPRjZ4AAYjZDAw36mE,spotify:track:0WVOBPRjZ4AAYjZDAw36mE,https://api.spotify.com/v1/tracks/0WVOBPRjZ4AAYjZDAw36mE,https://api.spotify.com/v1/audio-analysis/0WVOBPRjZ4AAYjZDAw36mE,220733,4
25,0.521,0.896,7,-3.23,1,0.0828,0.00993,0.0,0.0803,0.224,143.357,audio_features,2kzO1iLb5qOZahmJJxk3c0,spotify:track:2kzO1iLb5qOZahmJJxk3c0,https://api.spotify.com/v1/tracks/2kzO1iLb5qOZahmJJxk3c0,https://api.spotify.com/v1/audio-analysis/2kzO1iLb5qOZahmJJxk3c0,240093,4
26,0.721,0.674,11,-5.177,0,0.0491,0.00712,0.000337,0.156,0.44,130.229,audio_features,6aSxVePrV6AaCEUDuphQ09,spotify:track:6aSxVePrV6AaCEUDuphQ09,https://api.spotify.com/v1/tracks/6aSxVePrV6AaCEUDuphQ09,https://api.spotify.com/v1/audio-analysis/6aSxVePrV6AaCEUDuphQ09,175213,4
27,0.479,0.462,9,-10.923,0,0.03,0.524,0.0326,0.105,0.118,147.836,audio_features,2EpRSQWiyvMSmrioJVyD4l,spotify:track:2EpRSQWiyvMSmrioJVyD4l,https://api.spotify.com/v1/tracks/2EpRSQWiyvMSmrioJVyD4l,https://api.spotify.com/v1/audio-analysis/2EpRSQWiyvMSmrioJVyD4l,281400,4
28,0.667,0.861,7,-4.43,1,0.0339,0.0209,5.43e-06,0.0841,0.645,106.997,audio_features,39FZK6LHDBAOk3ChBAolg5,spotify:track:39FZK6LHDBAOk3ChBAolg5,https://api.spotify.com/v1/tracks/39FZK6LHDBAOk3ChBAolg5,https://api.spotify.com/v1/audio-analysis/39FZK6LHDBAOk3ChBAolg5,221720,4
29,0.591,0.912,8,-5.146,0,0.0399,0.000132,2.97e-06,0.243,0.792,138.009,audio_features,0keFIs2ukfUcISjV7ngU8E,spotify:track:0keFIs2ukfUcISjV7ngU8E,https://api.spotify.com/v1/tracks/0keFIs2ukfUcISjV7ngU8E,https://api.spotify.com/v1/audio-analysis/0keFIs2ukfUcISjV7ngU8E,193440,4
30,0.644,0.625,0,-6.648,0,0.0711,0.0107,0.00292,0.0891,0.727,164.06,audio_features,3yw9IjbF5AFdruxoFJ4q3A,spotify:track:3yw9IjbF5AFdruxoFJ4q3A,https://api.spotify.com/v1/tracks/3yw9IjbF5AFdruxoFJ4q3A,https://api.spotify.com/v1/audio-analysis/3yw9IjbF5AFdruxoFJ4q3A,220840,4
31,0.672,0.554,5,-6.828,1,0.0259,0.1,0.0,0.0965,0.337,103.983,audio_features,3S4GdoN8DHNAAhfpPnCyC7,spotify:track:3S4GdoN8DHNAAhfpPnCyC7,https://api.spotify.com/v1/tracks/3S4GdoN8DHNAAhfpPnCyC7,https://api.spotify.com/v1/audio-analysis/3S4GdoN8DHNAAhfpPnCyC7,192600,4
32,0.552,0.421,9,-8.239,1,0.0277,0.458,0.0,0.128,0.43,108.098,audio_features,0Hmn8iJMb1kEpRj4qHLAmI,spotify:track:0Hmn8iJMb1kEpRj4qHLAmI,https://api.spotify.com/v1/tracks/0Hmn8iJMb1kEpRj4qHLAmI,https://api.spotify.com/v1/audio-analysis/0Hmn8iJMb1kEpRj4qHLAmI,183760,4
33,0.519,0.461,2,-9.164,1,0.0303,0.725,0.000882,0.125,0.177,154.131,audio_features,0E2SpvEJJ0K5ekoPN3bCsv,spotify:track:0E2SpvEJJ0K5ekoPN3bCsv,https://api.spotify.com/v1/tracks/0E2SpvEJJ0K5ekoPN3bCsv,https://api.spotify.com/v1/audio-analysis/0E2SpvEJJ0K5ekoPN3bCsv,302667,4
34,0.553,0.412,4,-8.909,1,0.0261,0.316,0.0,0.104,0.132,103.024,audio_features,4oeROCp57LkND2WeInbc5W,spotify:track:4oeROCp57LkND2WeInbc5W,https://api.spotify.com/v1/tracks/4oeROCp57LkND2WeInbc5W,https://api.spotify.com/v1/audio-analysis/4oeROCp57LkND2WeInbc5W,233600,3
35,0.474,0.788,5,-3.4,1,0.0427,0.107,0.00354,0.121,0.464,165.042,audio_features,78t8XgJ8qcCprpy3Oyvqu0,spotify:track:78t8XgJ8qcCprpy3Oyvqu0,https://api.spotify.com/v1/tracks/78t8XgJ8qcCprpy3Oyvqu0,https://api.spotify.com/v1/audio-analysis/78t8XgJ8qcCprpy3Oyvqu0,280093,4
36,0.726,0.831,0,-5.5,1,0.0507,0.0492,1e-05,0.0794,0.271,106.949,audio_features,4UTzN7UupXAM74AduXwrkg,spotify:track:4UTzN7UupXAM74AduXwrkg,https://api.spotify.com/v1/tracks/4UTzN7UupXAM74AduXwrkg,https://api.spotify.com/v1/audio-analysis/4UTzN7UupXAM74AduXwrkg,217187,4
37,0.675,0.632,8,-8.334,1,0.0484,0.0491,0.472,0.0705,0.491,120.032,audio_features,50CwadqM1T8DqURic1uuhg,spotify:track:50CwadqM1T8DqURic1uuhg,https://api.spotify.com/v1/tracks/50CwadqM1T8DqURic1uuhg,https://api.spotify.com/v1/audio-analysis/50CwadqM1T8DqURic1uuhg,259067,4
38,0.564,0.497,5,-8.259,1,0.0274,0.586,9.23e-06,0.113,0.233,103.951,audio_features,1PGWAOoOwooLOCpI8nzx1d,spotify:track:1PGWAOoOwooLOCpI8nzx1d,https://api.spotify.com/v1/tracks/1PGWAOoOwooLOCpI8nzx1d,https://api.spotify.com/v1/audio-analysis/1PGWAOoOwooLOCpI8nzx1d,210480,4
39,0.475,0.936,10,-4.144,1,0.0382,0.00592,0.0362,0.0736,0.323,137.882,audio_features,7yKWaoM62x4bSSZ3SKfSHp,spotify:track:7yKWaoM62x4bSSZ3SKfSHp,https://api.spotify.com/v1/tracks/7yKWaoM62x4bSSZ3SKfSHp,https://api.spotify.com/v1/audio-analysis/7yKWaoM62x4bSSZ3SKfSHp,242547,4
40,0.615,0.436,3,-10.162,1,0.0289,0.836,0.0,0.433,0.626,106.099,audio_features,0waMM1eY9MnO6I35XOmhHV,spotify:track:0waMM1eY9MnO6I35XOmhHV,https://api.spotify.com/v1/tracks/0waMM1eY9MnO6I35XOmhHV,https://api.spotify.com/v1/audio-analysis/0waMM1eY9MnO6I35XOmhHV,151507,4
41,0.776,0.712,1,-4.201,0,0.0429,0.062,2.06e-05,0.0486,0.956,130.0,audio_features,4INlfWglM5I1CiNRpR8Krd,spotify:track:4INlfWglM5I1CiNRpR8Krd,https://api.spotify.com/v1/tracks/4INlfWglM5I1CiNRpR8Krd,https://api.spotify.com/v1/audio-analysis/4INlfWglM5I1CiNRpR8Krd,176827,4
42,0.475,0.643,9,-5.884,1,0.0312,0.0963,0.0143,0.144,0.567,182.152,audio_features,0HjoYX2ou5MSwNrviGy21h,spotify:track:0HjoYX2ou5MSwNrviGy21h,https://api.spotify.com/v1/tracks/0HjoYX2ou5MSwNrviGy21h,https://api.spotify.com/v1/audio-analysis/0HjoYX2ou5MSwNrviGy21h,237653,4
43,0.633,0.744,10,-4.616,1,0.037,0.0628,3.07e-06,0.0613,0.515,89.998,audio_features,5m2GbLVzyHEItJkKWpjdje,spotify:track:5m2GbLVzyHEItJkKWpjdje,https://api.spotify.com/v1/tracks/5m2GbLVzyHEItJkKWpjdje,https://api.spotify.com/v1/audio-analysis/5m2GbLVzyHEItJkKWpjdje,198333,4
44,0.543,0.277,2,-10.321,1,0.0661,0.708,4.46e-06,0.343,0.519,117.428,audio_features,0Rk6P0kA3EzTx7PIf5SjZG,spotify:track:0Rk6P0kA3EzTx7PIf5SjZG,https://api.spotify.com/v1/tracks/0Rk6P0kA3EzTx7PIf5SjZG,https://api.spotify.com/v1/audio-analysis/0Rk6P0kA3EzTx7PIf5SjZG,179507,3
45,0.585,0.929,11,-4.159,0,0.0575,0.00521,0.000741,0.0827,0.522,136.003,audio_features,0Fs6Yb0h9xtFGz5pny6u9l,spotify:track:0Fs6Yb0h9xtFGz5pny6u9l,https://api.spotify.com/v1/tracks/0Fs6Yb0h9xtFGz5pny6u9l,https://api.spotify.com/v1/audio-analysis/0Fs6Yb0h9xtFGz5pny6u9l,243013,4
46,0.256,0.449,0,-8.691,1,0.0324,0.287,4.28e-06,0.16,0.213,171.686,audio_features,6Jv6w4pXaakrNqqjFNByV4,spotify:track:6Jv6w4pXaakrNqqjFNByV4,https://api.spotify.com/v1/tracks/6Jv6w4pXaakrNqqjFNByV4,https://api.spotify.com/v1/audio-analysis/6Jv6w4pXaakrNqqjFNByV4,263107,4
47,0.31,0.723,7,-7.754,1,0.0768,0.0396,0.65,0.139,0.305,110.529,audio_features,4Ih3uTGYzSDiDZfmzJdtlx,spotify:track:4Ih3uTGYzSDiDZfmzJdtlx,https://api.spotify.com/v1/tracks/4Ih3uTGYzSDiDZfmzJdtlx,https://api.spotify.com/v1/audio-analysis/4Ih3uTGYzSDiDZfmzJdtlx,186342,4
48,0.696,0.87,2,-3.566,1,0.0487,0.00213,0.000229,0.0525,0.876,117.998,audio_features,75Y88Zol5lYhme2YOI544T,spotify:track:75Y88Zol5lYhme2YOI544T,https://api.spotify.com/v1/tracks/75Y88Zol5lYhme2YOI544T,https://api.spotify.com/v1/audio-analysis/75Y88Zol5lYhme2YOI544T,176507,4
49,0.681,0.871,10,-3.887,1,0.0383,0.0277,0.00165,0.242,0.417,124.034,audio_features,49zz188bgZXFGldnsrqUjo,spotify:track:49zz188bgZXFGldnsrqUjo,https://api.spotify.com/v1/tracks/49zz188bgZXFGldnsrqUjo,https://api.spotify.com/v1/audio-analysis/49zz188bgZXFGldnsrqUjo,212267,4
50,0.605,0.748,0,-4.208,1,0.0286,0.00723,0.0196,0.127,0.492,95.999,audio_features,5DeV8ssBiycUiLekqHeMrA,spotify:track:5DeV8ssBiycUiLekqHeMrA,https://api.spotify.com/v1/tracks/5DeV8ssBiycUiLekqHeMrA,https://api.spotify.com/v1/audio-analysis/5DeV8ssBiycUiLekqHeMrA,214053,4
51,0.382,0.937,4,-3.62,1,0.0875,0.144,2.38e-06,0.543,0.34,179.702,audio_features,5xLVsv02Fmn6aHdiv9hpJQ,spotify:track:5xLVsv02Fmn6aHdiv9hpJQ,https://api.spotify.com/v1/tracks/5xLVsv02Fmn6aHdiv9hpJQ,https://api.spotify.com/v1/audio-analysis/5xLVsv02Fmn6aHdiv9hpJQ,200507,4
52,0.46,0.868,4,-4.489,0,0.0619,0.00608,0.0399,0.0751,0.582,181.995,audio_features,5PjdOUs6bkLEP3CptvwYwZ,spotify:track:5PjdOUs6bkLEP3CptvwYwZ,https://api.spotify.com/v1/tracks/5PjdOUs6bkLEP3CptvwYwZ,https://api.spotify.com/v1/audio-analysis/5PjdOUs6bkLEP3CptvwYwZ,282147,4
53,0.634,0.746,3,-4.212,1,0.0346,0.000737,0.168,0.262,0.515,137.967,audio_features,2zVSRUSDjZRX5qQKrwcbTO,spotify:track:2zVSRUSDjZRX5qQKrwcbTO,https://api.spotify.com/v1/tracks/2zVSRUSDjZRX5qQKrwcbTO,https://api.spotify.com/v1/audio-analysis/2zVSRUSDjZRX5qQKrwcbTO,206141,4
54,0.596,0.633,10,-3.602,0,0.0594,0.131,0.0,0.343,0.473,148.09,audio_features,0VmREvheUiN0xgM5fJYQqp,spotify:track:0VmREvheUiN0xgM5fJYQqp,https://api.spotify.com/v1/tracks/0VmREvheUiN0xgM5fJYQqp,https://api.spotify.com/v1/audio-analysis/0VmREvheUiN0xgM5fJYQqp,213573,4
55,0.612,0.581,5,-6.041,1,0.0365,0.206,0.0037,0.124,0.384,178.146,audio_features,3Pu0pOciPNbaTdfVY5538p,spotify:track:3Pu0pOciPNbaTdfVY5538p,https://api.spotify.com/v1/tracks/3Pu0pOciPNbaTdfVY5538p,https://api.spotify.com/v1/audio-analysis/3Pu0pOciPNbaTdfVY5538p,195973,4
56,0.687,0.646,4,-3.841,1,0.039,0.0973,0.000593,0.161,0.323,139.978,audio_features,1rRwwqteLePmi70PGaC8ah,spotify:track:1rRwwqteLePmi70PGaC8ah,https://api.spotify.com/v1/tracks/1rRwwqteLePmi70PGaC8ah,https://api.spotify.com/v1/audio-analysis/1rRwwqteLePmi70PGaC8ah,216667,4
57,0.642,0.594,9,-5.542,1,0.0654,0.441,0.0052,0.0941,0.648,114.344,audio_features,1svssO5c0vY9nUs5lC7iWQ,spotify:track:1svssO5c0vY9nUs5lC7iWQ,https://api.spotify.com/v1/tracks/1svssO5c0vY9nUs5lC7iWQ,https://api.spotify.com/v1/audio-analysis/1svssO5c0vY9nUs5lC7iWQ,152800,4
58,0.882,0.732,11,-5.777,1,0.0413,0.205,0.0,0.336,0.752,115.098,audio_features,7cYbL9mGDRtMUF7xUEyLxb,spotify:track:7cYbL9mGDRtMUF7xUEyLxb,https://api.spotify.com/v1/tracks/7cYbL9mGDRtMUF7xUEyLxb,https://api.spotify.com/v1/audio-analysis/7cYbL9mGDRtMUF7xUEyLxb,139973,4
59,0.651,0.356,4,-9.65,0,0.0736,0.565,3.24e-06,0.316,0.532,117.114,audio_features,1HIFVzQNd50x2MGkLS4CqT,spotify:track:1HIFVzQNd50x2MGkLS4CqT,https://api.spotify.com/v1/tracks/1HIFVzQNd50x2MGkLS4CqT,https://api.spotify.com/v1/audio-analysis/1HIFVzQNd50x2MGkLS4CqT,215707,4
60,0.502,0.429,2,-6.326,1,0.0307,0.31,0.000485,0.0936,0.483,132.979,audio_features,1ekpTfoPP5nS84TJOXVviE,spotify:track:1ekpTfoPP5nS84TJOXVviE,https://api.spotify.com/v1/tracks/1ekpTfoPP5nS84TJOXVviE,https://api.spotify.com/v1/audio-analysis/1ekpTfoPP5nS84TJOXVviE,161000,4
61,0.536,0.504,6,-7.188,1,0.165,0.539,0.0,0.144,0.924,150.212,audio_features,4smIvxOKKWMhDnSsYapVAg,spotify:track:4smIvxOKKWMhDnSsYapVAg,https://api.spotify.com/v1/tracks/4smIvxOKKWMhDnSsYapVAg,https://api.spotify.com/v1/audio-analysis/4smIvxOKKWMhDnSsYapVAg,91453,3
62,0.534,0.701,4,-4.052,1,0.0358,0.745,2.67e-06,0.162,0.671,111.199,audio_features,6BwisdYWmURAemAi1RQPCQ,spotify:track:6BwisdYWmURAemAi1RQPCQ,https://api.spotify.com/v1/tracks/6BwisdYWmURAemAi1RQPCQ,https://api.spotify.com/v1/audio-analysis/6BwisdYWmURAemAi1RQPCQ,233987,4
63,0.35,0.806,9,-7.356,0,0.086,6.1e-05,0.000436,0.152,0.486,115.065,audio_features,7zI1PDpYJ1yEyAINS604Zs,spotify:track:7zI1PDpYJ1yEyAINS604Zs,https://api.spotify.com/v1/tracks/7zI1PDpYJ1yEyAINS604Zs,https://api.spotify.com/v1/audio-analysis/7zI1PDpYJ1yEyAINS604Zs,321680,4
64,0.401,0.915,5,-6.829,1,0.0462,0.000592,0.0567,0.317,0.361,169.905,audio_features,3aP1BuaScFyqfqST2KB3VN,spotify:track:3aP1BuaScFyqfqST2KB3VN,https://api.spotify.com/v1/tracks/3aP1BuaScFyqfqST2KB3VN,https://api.spotify.com/v1/audio-analysis/3aP1BuaScFyqfqST2KB3VN,223853,4
65,0.324,0.839,9,-7.08,1,0.0819,0.293,0.0,0.224,0.679,99.941,audio_features,4mvPRLDf0ZedTzzXaXEavJ,spotify:track:4mvPRLDf0ZedTzzXaXEavJ,https://api.spotify.com/v1/tracks/4mvPRLDf0ZedTzzXaXEavJ,https://api.spotify.com/v1/audio-analysis/4mvPRLDf0ZedTzzXaXEavJ,258933,4
66,0.566,0.66,1,-4.039,1,0.0479,0.0156,0.0,0.234,0.52,162.159,audio_features,4PxQmYSw1NHea3L3WkAYCx,spotify:track:4PxQmYSw1NHea3L3WkAYCx,https://api.spotify.com/v1/tracks/4PxQmYSw1NHea3L3WkAYCx,https://api.spotify.com/v1/audio-analysis/4PxQmYSw1NHea3L3WkAYCx,179979,3
67,0.694,0.807,2,-3.183,1,0.0888,0.0167,0.0,0.547,0.797,144.031,audio_features,0dsg7Pxh9vBSheJm6t7MaR,spotify:track:0dsg7Pxh9vBSheJm6t7MaR,https://api.spotify.com/v1/tracks/0dsg7Pxh9vBSheJm6t7MaR,https://api.spotify.com/v1/audio-analysis/0dsg7Pxh9vBSheJm6t7MaR,184858,4
68,0.674,0.542,8,-6.983,1,0.253,0.0476,0.0,0.0682,0.534,150.979,audio_features,2kKwohMyKCOAEDXRuW9CeF,spotify:track:2kKwohMyKCOAEDXRuW9CeF,https://api.spotify.com/v1/tracks/2kKwohMyKCOAEDXRuW9CeF,https://api.spotify.com/v1/audio-analysis/2kKwohMyKCOAEDXRuW9CeF,231571,3
69,0.534,0.62,0,-6.775,1,0.0504,0.0124,0.000736,0.296,0.547,106.986,audio_features,5wv2XK6ms7KBBVDD1cOwlx,spotify:track:5wv2XK6ms7KBBVDD1cOwlx,https://api.spotify.com/v1/tracks/5wv2XK6ms7KBBVDD1cOwlx,https://api.spotify.com/v1/audio-analysis/5wv2XK6ms7KBBVDD1cOwlx,375656,4
70,0.245,0.425,9,-8.379,1,0.0324,0.914,0.646,0.116,0.254,203.816,audio_features,7MBSbBrx0TvBYyKEcpGcJb,spotify:track:7MBSbBrx0TvBYyKEcpGcJb,https://api.spotify.com/v1/tracks/7MBSbBrx0TvBYyKEcpGcJb,https://api.spotify.com/v1/audio-analysis/7MBSbBrx0TvBYyKEcpGcJb,137092,4
71,0.598,0.648,4,-6.508,1,0.0279,0.151,0.0332,0.242,0.558,120.085,audio_features,5k4bdjJCzBUDe6BShDz1Oz,spotify:track:5k4bdjJCzBUDe6BShDz1Oz,https://api.spotify.com/v1/tracks/5k4bdjJCzBUDe6BShDz1Oz,https://api.spotify.com/v1/audio-analysis/5k4bdjJCzBUDe6BShDz1Oz,202111,4
72,0.747,0.518,7,-7.276,1,0.0389,0.632,0.0038,0.392,0.533,111.087,audio_features,0INZD68CaVmSqb35qeK2ny,spotify:track:0INZD68CaVmSqb35qeK2ny,https://api.spotify.com/v1/tracks/0INZD68CaVmSqb35qeK2ny,https://api.spotify.com/v1/audio-analysis/0INZD68CaVmSqb35qeK2ny,152556,4
73,0.445,0.722,9,-4.624,1,0.0381,0.0385,0.0984,0.166,0.362,107.305,audio_features,1xafrgeBMaBBrnr1e7rkaC,spotify:track:1xafrgeBMaBBrnr1e7rkaC,https://api.spotify.com/v1/tracks/1xafrgeBMaBBrnr1e7rkaC,https://api.spotify.com/v1/audio-analysis/1xafrgeBMaBBrnr1e7rkaC,224976,4
74,0.634,0.834,4,-4.573,1,0.0301,0.0591,4.23e-05,0.102,0.592,99.952,audio_features,7r622ijqtjEwkVt6ZnUCQV,spotify:track:7r622ijqtjEwkVt6ZnUCQV,https://api.spotify.com/v1/tracks/7r622ijqtjEwkVt6ZnUCQV,https://api.spotify.com/v1/audio-analysis/7r622ijqtjEwkVt6ZnUCQV,208200,4
75,0.667,0.522,5,-7.334,1,0.0285,0.346,0.0234,0.0806,0.801,117.516,audio_features,2WP8OU14JZ7BGFZ63avbRy,spotify:track:2WP8OU14JZ7BGFZ63avbRy,https://api.spotify.com/v1/tracks/2WP8OU14JZ7BGFZ63avbRy,https://api.spotify.com/v1/audio-analysis/2WP8OU14JZ7BGFZ63avbRy,215067,4
76,0.695,0.557,11,-9.299,0,0.0284,0.61,0.00885,0.25,0.756,126.49,audio_features,2imZHlyJK5Cai1hfOAUK4h,spotify:track:2imZHlyJK5Cai1hfOAUK4h,https://api.spotify.com/v1/tracks/2imZHlyJK5Cai1hfOAUK4h,https://api.spotify.com/v1/audio-analysis/2imZHlyJK5Cai1hfOAUK4h,177387,4
77,0.463,0.919,7,-4.307,1,0.0563,0.00866,0.00122,0.106,0.542,164.048,audio_features,73NGLYW9j5rbizafcDTvMG,spotify:track:73NGLYW9j5rbizafcDTvMG,https://api.spotify.com/v1/tracks/73NGLYW9j5rbizafcDTvMG,https://api.spotify.com/v1/audio-analysis/73NGLYW9j5rbizafcDTvMG,178720,4
78,0.7,0.806,9,-5.881,1,0.0493,0.26,0.0492,0.0894,0.785,152.964,audio_features,0Ok2mjpVc7Uw9k3QQM3u1r,spotify:track:0Ok2mjpVc7Uw9k3QQM3u1r,https://api.spotify.com/v1/tracks/0Ok2mjpVc7Uw9k3QQM3u1r,https://api.spotify.com/v1/audio-analysis/0Ok2mjpVc7Uw9k3QQM3u1r,207360,4
